MARCA;MODELO;ANO
Suzuki;SX4 S-CROSS ALLGRIP GLS 1.6 16V Aut.;ERRO
Suzuki;SX4 2.0 16V 145cv 4WD 5p Mec.;ERRO
Suzuki;SX4 2.0 16V 145cv 4WD 5p Aut.;ERRO
Suzuki;Swift Sport R 1.6 16V 5p Mec.;ERRO
Suzuki;Swift Sport 1.6 16V 5p Mec.;ERRO
Suzuki;Swift Sedan 1.6 16V;ERRO
Suzuki;Swift Hatch/ Sedan 1.3;ERRO
Suzuki;Swift Hatch 1.0 3p e 5p;ERRO
Suzuki;Swift GTI Convers. 16V;ERRO
Suzuki;Swift GTi 1.3 3p;ERRO
Suzuki;Swift GL;ERRO
Suzuki;Super Carry Van/ Furgão 1.0;ERRO
Suzuki;Sidekick Metal;ERRO
Suzuki;Sidekick Canvas;ERRO
Suzuki;S-CROSS 4YOU 1.6 16V Aut.;ERRO
Suzuki;S-CROSS 4STYLE-S ALLGRIP 1.4 TB 16V Aut.;ERRO
Suzuki;S-CROSS 4STYLE ALLGRIP 1.4 TB 16V Aut.;ERRO
Suzuki;S-CROSS 4STYLE 1.4 TB 16V Aut.;ERRO
Suzuki;Samurai JX Metal 1.3;ERRO
Suzuki;Samurai JX Canvas 1.3;ERRO
Suzuki;Jimny Wide/ Jimny/4ALL 1.3 16V;ERRO
Suzuki;Jimny Sierra 4YOU ALLGRIP 1.5 16V Mec.;ERRO
Suzuki;Jimny Sierra 4YOU ALLGRIP 1.5 16V Aut.;ERRO
Suzuki;Jimny Sierra 4STYLE ALLGRIP 1.5 16V Aut.;ERRO
Suzuki;Jimny CANVAS 4SPORT 1.3 16V;ERRO
Suzuki;Jimny CANVAS 4ALL 1.3 16V;ERRO
Suzuki;Jimny 4WORK OFF ROAD 1.3 16V;ERRO
Suzuki;Jimny 4SUN 1.3 16V;ERRO
Suzuki;Jimny 4STREET 1.3 16V;ERRO
Suzuki;Jimny 4SPORT/ 4WORK 1.3 16V;ERRO
Suzuki;Jimny 4SPORT FOREST 1.3 16V;ERRO
Suzuki;Jimny 4SPORT DESERT 1.3 16V;ERRO
Suzuki;Jimny 4S 1.3 16V;ERRO
Suzuki;Ignis WRS 1.3 16V 82cv 4x4 4p;ERRO
Suzuki;Ignis 1.3 16V 82cv 4p Mec.;ERRO
Suzuki;Ignis 1.3 16V 82cv 4p Aut.;ERRO
Suzuki;Grand Vitara XL_7 2.7 24V 173cv 4p Mec.;ERRO
Suzuki;Grand Vitara XL_7 2.7 24V 173cv  4p Aut.;ERRO
Suzuki;Grand Vitara Sport 2.0 16V Mec.;ERRO
Suzuki;Grand Vitara Sport 2.0 16V Aut.;ERRO
Suzuki;Grand Vitara S. EDITI.  2.0 16V 4x2 Aut.;ERRO
Suzuki;Grand Vitara L.EDI. 2.0 16V 4x2/4x4 Aut.;ERRO
Suzuki;Grand Vitara 4SPORT 2.0 16V 4x4 5p Aut.;ERRO
Suzuki;Grand Vitara 4SPORT 2.0 16V 4x4 5p Mec.;ERRO
Suzuki;Grand Vitara 4SPORT 2.0 16V 4x2 5P Aut.;ERRO
Suzuki;Grand Vitara 3.2 24V 4WD 5p Aut.;ERRO
Suzuki;Grand Vitara 2.5 V6 5p Mec.;ERRO
Suzuki;Grand Vitara 2.5 V6 5p Aut.;ERRO
Suzuki;Grand Vitara 2.0 TB-IC Diesel 4p;ERRO
Suzuki;Grand Vitara 2.0 16V Ed. Special 5p Mec.;ERRO
Suzuki;Grand Vitara 2.0 16V Ed. Special 5p Aut.;ERRO
Suzuki;Grand Vitara 2.0 16V 5p/Gold Mec. (Arg.);ERRO
Suzuki;Grand Vitara 2.0 16V 5p/Gold Aut. (Arg.);ERRO
Suzuki;Grand Vitara 2.0 16V 4x2/4x4 5p Mec.;ERRO
Suzuki;Grand Vitara 2.0 16V 4x2/4x4 5p Aut.;ERRO
Suzuki;Grand Vitara 2.0 16V 3p;ERRO
Suzuki;Grand Vitara 1.6 16V Mec.;ERRO
Suzuki;Grand Vitara 1.6 16V Aut.;ERRO
Suzuki;Baleno Wagon 1.6 16V Aut.;ERRO
Suzuki;Baleno 1.6 16V Mec.;ERRO
Suzuki;Baleno 1.6 16V Aut.;ERRO
TAC;Stark 2.3 4WD 127cv TDI Diesel 3p;ERRO
Seat;Inca 1.6L;ERRO
Seat;Ibiza SXE/GLX 1.8;ERRO
Seat;Ibiza 1.6L;ERRO
Seat;Ibiza 1.0i 8V;ERRO
Seat;Ibiza 1.0 16V 4p;ERRO
Seat;Cordoba Vario 1.6L;ERRO
Seat;Cordoba SXE 1.8 / GLX 1.8 4p;ERRO
RAM;2500 LARAMIE TROPIV. 6.7 4x4 Diesel;ERRO
Seat;Cordoba 1.6L;ERRO
RAM;2500 LARAMIE  6.7 TDI  CD 4x4 Diesel;ERRO
RAM;2500 LARAM. 6.7 NIGHT ED. TB CD 4x4 Die.;ERRO
RAM;1500 REBEL 5.7 HEMI CD V8 4x4 Aut.;ERRO
Saturn;SL-2 1.9;ERRO
SHINERAY;X30 VAN 1.3 16V Mec.;ERRO
SHINERAY;SY6390 A9 PVANS;ERRO
SHINERAY;SY6390 A9 CARGOV;ERRO
SHINERAY;SY6370 A7 PVAN;ERRO
SHINERAY;SY1020 T20 TRUCKS;ERRO
SHINERAY;SY1020 T 22 TRUCKS CD;ERRO
SHINERAY;SY1020 T 20 TRUCKS BAU;ERRO
Saab;9000 CD 2.3 Turbo;ERRO
Mitsubishi;Space Wagon/ GLXi 2.4;ERRO
Mitsubishi;Space Wagon GLXi 2.4 (Nova Série);ERRO
Mitsubishi;Space Wagon GLS 2.4;ERRO
Mitsubishi;Space Wagon GLS 2.0;ERRO
Mitsubishi;Pajero TR4 GLS 2.0 Flex 16V 4x4 Mec.;ERRO
Mitsubishi;Pajero TR4 2.0/ 2.0 Flex 16V 4x4 Mec.;ERRO
Mitsubishi;Pajero TR4 2.0/ 2.0 Flex 16V 4x4 Aut.;ERRO
Mitsubishi;Pajero TR4 2.0 Flex 16V 4X2 Mec.;ERRO
Mitsubishi;Pajero TR4 2.0 Flex 16V 4X2 Aut.;ERRO
Mitsubishi;Pajero TR4 2.0 Blind. 16V 131cv 4x4 Mec.;ERRO
Mitsubishi;Pajero TR4 2.0 Blind. 16V 131cv 4x4 Aut.;ERRO
Mitsubishi;Pajero Sport SE/ HPE 3.0 4x4 177cv Aut.;ERRO
Mitsubishi;Pajero Sport SE/ HPE 2.8 4x4 Diesel Aut.;ERRO
Mitsubishi;Pajero Sport SE 3.0 4x2 V6 177cv Aut.;ERRO
Mitsubishi;Pajero Sport HPE-S 2.4  4x4 Diesel Aut.;ERRO
Mitsubishi;Pajero Sport HPE 3.5 4x4 200cv Aut.;ERRO
Mitsubishi;Pajero Sport HPE 2.5 4x4 Diesel Mec.;ERRO
Mitsubishi;Pajero Sport HPE 2.5 4x4 Diesel Aut.;ERRO
Mitsubishi;Pajero Sport HPE 2.4 4x4 Diesel Aut.;ERRO
Mitsubishi;Pajero Sport 3.5 V6 Flex 4x4 Aut.;ERRO
Mitsubishi;Pajero Sport 3.0 4x4 V6 Mec./Aut.;ERRO
Mitsubishi;Pajero Sport 3.0 4x2 V6 Mec./Aut.;ERRO
Mitsubishi;Pajero Sport 2.8 4x4 Diesel Mec.;ERRO
Mitsubishi;Pajero Sport 2.8 4x4 Diesel Aut.;ERRO
Mitsubishi;Pajero OUTDOOR 3.2 4x4 T.I. Dies.5p Aut.;ERRO
Mitsubishi;Pajero iO SE 1.8 16V Mec.;ERRO
Mitsubishi;Pajero iO SE 1.8 16V Aut.;ERRO
Mitsubishi;Pajero iO Mec.;ERRO
Mitsubishi;Pajero iO Aut.;ERRO
Mitsubishi;Pajero HPE-S 3.2 4x4 T.I.Diesel 5p Aut.;ERRO
Mitsubishi;Pajero HPE Full 3.8 V6 250cv 5p Aut.;ERRO
Mitsubishi;Pajero HPE Full 3.8 V6 250cv 3p Aut.;ERRO
Mitsubishi;Pajero HPE Full 3.2 4x4 T.I.Dies.3p Aut.;ERRO
Mitsubishi;Pajero HPE Full 3.2 4x4 T.I.Dies. 5p Aut;ERRO
Mitsubishi;Pajero HPE 3.5 4x4 Flex 5p Aut.;ERRO
Mitsubishi;Pajero HPE 3.2 4x4 T.I. Dies. 5p Aut.;ERRO
Mitsubishi;Pajero HD-S 3.2 4x4 T.I. Diesel 5p Mec.;ERRO
Mitsubishi;Pajero GLZ 3.0 4x4 V6;ERRO
Mitsubishi;Pajero GLZ 2.8 4x4 Turbo Diesel;ERRO
Mitsubishi;Pajero GLX 3.0 V6 4p Mec;ERRO
Mitsubishi;Pajero GLX 2.8 Diesel 4p Mec;ERRO
Mitsubishi;Pajero GLS HPE/HPE Full 3.8 233cv 5p Aut;ERRO
Mitsubishi;Pajero GLS HPE/HPE Full 3.8 233cv 3p Aut;ERRO
Mitsubishi;Pajero GLS Full 3.8 V6 250cv 5p Aut.;ERRO
Mitsubishi;Pajero GLS 3.5 V6 Top 4p Aut;ERRO
Mitsubishi;Pajero GLS 3.5 V6 Top 2p Aut;ERRO
Mitsubishi;Pajero GLS 3.5 V6 4p Mec.;ERRO
Mitsubishi;Pajero GLS 3.5 V6 4p Aut.;ERRO
Mitsubishi;Pajero GLS 3.5 V6 2p Mec.;ERRO
Mitsubishi;Pajero GLS 3.5 V6 2p Aut;ERRO
Mitsubishi;Pajero GLS 3.0 V6 4p Mec.;ERRO
Mitsubishi;Pajero GLS 3.0 V6 4p Aut.;ERRO
Mitsubishi;Pajero GLS 3.0 V6 2p Mec.;ERRO
Mitsubishi;Pajero GLS 3.0 V6 2p Aut.;ERRO
Mitsubishi;Pajero GLS 2.8 Diesel Turbo Mec.;ERRO
Mitsubishi;Pajero GLS 2.8 Diesel Turbo Aut.;ERRO
Mitsubishi;Pajero Full GLS/GLS/PKHPE 3.2 Dies.TI 5p;ERRO
Mitsubishi;Pajero Evolution 4x4 3.5 V6;ERRO
Mitsubishi;Pajero DAKAR/HPE 3.5 4x4 Flex 5p Aut.;ERRO
Mitsubishi;Pajero DAKAR HPE 3.2 4x4 T.I Dies 5p Aut;ERRO
Mitsubishi;Pajero DAKAR 3.2 4x4 T.I. Dies. 5p Mec.;ERRO
Mitsubishi;Pajero DAKAR 3.2 4x4 T.I. Dies. 5p Aut.;ERRO
Mitsubishi;Pajero 3.2 4x4 T.I. Dies. 5p Aut;ERRO
Mitsubishi;OUTLANDER Sport HPE 4x4 2.0 16V Flex Aut;ERRO
Mitsubishi;OUTLANDER Sport HPE 2.0 16V Flex Aut.;ERRO
Mitsubishi;OUTLANDER Sport GLS 2.0 16V Flex Aut.;ERRO
Mitsubishi;OUTLANDER PHEV Hybrid 2.0 16V 4x4 Aut.;ERRO
Mitsubishi;OUTLANDER HPE-S 3.0 V6 4x4 5p Aut.;ERRO
Mitsubishi;OUTLANDER HPE-S 2.2 Diesel 4x4 Aut.;ERRO
Mitsubishi;OUTLANDER HPE 2.0 16V 5p Aut.;ERRO
Mitsubishi;OUTLANDER GLS 2.0 16V 5p Aut.;ERRO
Mitsubishi;OUTLANDER COMFORT 2.0 16V Aut.;ERRO
Mitsubishi;OUTLANDER 2.4 16V 170cv Aut.;ERRO
Mitsubishi;OUTLANDER 3.0/ GT 3.0 V6 Aut.;ERRO
Mitsubishi;OUTLANDER 2.2 165cv Diesel Aut.;ERRO
Mitsubishi;OUTLANDER 2.0 16V 160cv Aut.;ERRO
Mitsubishi;Montero 2.8 Diesel;ERRO
Mitsubishi;Mirage LS;ERRO
Mitsubishi;Mirage GS 16V/ GLSi1.6;ERRO
Mitsubishi;Mirage ES;ERRO
Mitsubishi;Lancer Sport Ralliart 2.0 16V TB Int. 5p;ERRO
Mitsubishi;Lancer LS 1.8;ERRO
Mitsubishi;Lancer HL-T 2.0 16V 160cv Aut.;ERRO
Mitsubishi;Lancer HLE 2.0 16V Aut.(By Armura-Blind);ERRO
Mitsubishi;Lancer HLE 2.0 16V 160cv Aut.;ERRO
Mitsubishi;Lancer HL 2.0 16V Aut.(By Armura-Blind.);ERRO
Mitsubishi;Lancer HL 2.0 16V 160cv Aut.;ERRO
Mitsubishi;Lancer GTi Mec;ERRO
Mitsubishi;Lancer GT 2.0 16V Aut.(By Armura-Blind.);ERRO
Mitsubishi;Lancer GT 2.0 16V 4X4 160cv Aut.;ERRO
Mitsubishi;Lancer GLX;ERRO
Mitsubishi;Lancer GT 2.0 16V 160cv Aut.;ERRO
Mitsubishi;Lancer Evolution X 2.0 16V 295cv TB Int.;ERRO
Mitsubishi;Lancer Evolut. VII/ VIII/ IX 2.0 280cv T;ERRO
Mitsubishi;Lancer Evolut. IX MR 2.0 290cv TB-IC;ERRO
Mitsubishi;Lancer Evol. X J. Easton 2.0 16V TB Int.;ERRO
Mitsubishi;Lancer Evol. VI 2.0 Turbo 4p;ERRO
Mitsubishi;Lancer Evol. 2.0 Turbo;ERRO
Mitsubishi;Lancer 2.0 16V 160cv Mec.;ERRO
Mitsubishi;Lancer 2.0 16V 160cv Aut.;ERRO
Mitsubishi;L300 Top/Luxo 2.5 Diesel;ERRO
Mitsubishi;L300 Base/DX/Canter 2.5 Diesel;ERRO
Mitsubishi;L200 Triton XB 3.2 CD TB Int.Diesel Mec.;ERRO
Mitsubishi;L200 Triton Sport HPE-S 2.4 CD Dies. Aut;ERRO
Mitsubishi;L200 Triton Sport HPE 2.4 CD Diesel Aut.;ERRO
Mitsubishi;L200 Triton Sport GLX 2.4 CD Diesel Mec.;ERRO
Mitsubishi;L200 Triton Sport GLS 2.4 CD Diesel Mec.;ERRO
Mitsubishi;L200 Triton Sport GLS 2.4 CD Diesel Aut.;ERRO
Mitsubishi;L200 Triton Savanaoff 3.2 CD TBI Die.Mec;ERRO
Mitsubishi;L200 Triton Savana 3.2 CD TBI Dies. Mec.;ERRO
Mitsubishi;L200 Triton Savana 3.2 CD TBI Dies. Aut.;ERRO
Mitsubishi;L200 Triton S. HPE FTP 2.4 CD Dies. Aut.;ERRO
Mitsubishi;L200 Triton MotorSports HPE 2.4 Dies.;ERRO
Mitsubishi;L200 Triton OUTDOOR 2.4 Flex 16V CD Mec.;ERRO
Mitsubishi;L200 Triton KTM 3.2 CD TB Int.Dies. Mec.;ERRO
Mitsubishi;L200 Triton HPE 3.2 CD TB Int.Diesel Mec;ERRO
Mitsubishi;L200 Triton HPE 3.5 CD V6 24V Flex Aut.;ERRO
Mitsubishi;L200 Triton HPE 3.2 CD TB Int.Diesel Aut;ERRO
Mitsubishi;L200 Triton HLS 2.4 Flex 16V CD Mec.;ERRO
Mitsubishi;L200 Triton GLX 3.2 CD TB Int.Diesel Mec;ERRO
Mitsubishi;L200 Triton GLS 3.2 CD TB Int.Diesel Mec;ERRO
Mitsubishi;L200 Triton GL 3.2 CD TB Int. Dies. Mec.;ERRO
Mitsubishi;L200 Tri.HLS Chrome Ed. 2.4 CD Flex Mec.;ERRO
Mitsubishi;L200 Tri. Sport Outdoor 2.4 CD 4x4 Dies.;ERRO
Mitsubishi;L200 Tri. Sport Outd. GLX 2.4 4x4 Diesel;ERRO
Mitsubishi;L200 Tri. Outdo. GLS 2.4 CD 4x4 Die. Aut;ERRO
Mitsubishi;L200 Tri. Outd. HPE 2.4 CD 4x4 Die. Aut.;ERRO
Mitsubishi;L200 Tri. Outd. GLX 2.4 CD 4x4 Die. Mec.;ERRO
Mitsubishi;L200 Tri. Out. HPE-S 2-4 CD 4X4 Die. Aut;ERRO
Mitsubishi;L200 T.OUTDOOR 3.2 CD TB Int. Dies. Aut.;ERRO
Mitsubishi;L200 T. OUTDOOR 3.2 CD TB Int.Dies. Mec.;ERRO
Mitsubishi;L200 Sport RS 2.5 CD DTI (passeio) Dies.;ERRO
Mitsubishi;L200 Sport HPE 2.5 4x4 CD DTI Dies. Mec.;ERRO
Mitsubishi;L200 Sport HPE 2.5 4x4 CD DTI Dies. Aut.;ERRO
Mitsubishi;L200 Sport 2.5 4x4 CD Turbo Diesel;ERRO
Mitsubishi;L200 Savana 2.5 4x4 121cv CD DTI  Dies.;ERRO
Mitsubishi;L200 RI/ RII/ RIII CD 2.5 TB Int. Diesel;ERRO
Mitsubishi;L200 OUTDOOR HPE 2.5 4x4 CD T.Dies. Mec.;ERRO
Mitsubishi;L200 OUTDOOR HPE 2.5 4x4 CD T.Dies. Aut.;ERRO
Mitsubishi;L200 OUTDOOR GLS 2.5 4X4 CD TDI Diesel;ERRO
Mitsubishi;L200 L 2.5 4X4 CD Turbo Diesel;ERRO
Mitsubishi;L200 HPE 2.5 8V 95cv/118cv TB-IC Diesel;ERRO
Mitsubishi;L200 GLS Sport 2.5 4x4 121cv CD DTI Dies;ERRO
Mitsubishi;L200 GLS 2.5 4X4 CD Diesel;ERRO
Mitsubishi;L200 Evolution 3.2 4x4 TB Int. Diesel;ERRO
Mitsubishi;L200 GL 2.5 4X4 CD Diesel;ERRO
Mitsubishi;L200 2.5 4x4 CD Turbo Diesel;ERRO
Mitsubishi;L200 2.5 4x2 Turbo Diesel;ERRO
Mitsubishi;L200 2.5 4x2 CD Turbo Diesel;ERRO
Mitsubishi;GRANDIS 2.4 16V 163cv 5p Aut.;ERRO
Mitsubishi;Galant GS 2.0 V6;ERRO
Mitsubishi;Galant ES;ERRO
Mitsubishi;Galant 2.5 V6;ERRO
Mitsubishi;Galant 2.0;ERRO
Mitsubishi;Expo SP Van 2.3 16V;ERRO
Mitsubishi;Expo LRV Sport 2.3 16V;ERRO
Mitsubishi;Eclipse GT 3.8 V6 267cv;ERRO
Mitsubishi;Eclipse GT 3.0 V6 24V;ERRO
Mitsubishi;Eclipse GSX 2.0 V6 16V Turbo;ERRO
Mitsubishi;Eclipse GST 2.0 16V Turbo;ERRO
Mitsubishi;Eclipse GS/ GS Turbo Mec;ERRO
Mitsubishi;Eclipse Cross HPE-S Sport 1.5 AWC Aut.;ERRO
Mitsubishi;Eclipse Cross HPE-S Outdoor 1.5 AWC Aut.;ERRO
Mitsubishi;Eclipse Cross HPE-S 1.5 AWC 165cv Aut.;ERRO
Mitsubishi;Eclipse Cross HPE-S 1.5 16V 165cv Aut.;ERRO
Mitsubishi;Eclipse Cross HPE 1.5 16V 165cv Aut.;ERRO
Mitsubishi;Eclipse Cross GLS 1.5 16V 165cv Aut.;ERRO
Mitsubishi;Diamant  LS 3.0 V6;ERRO
Mitsubishi;Colt GTi Mec;ERRO
Mitsubishi;Colt GLXi;ERRO
Mitsubishi;ASX-S 2.0 16V 160cv Aut.;ERRO
Mitsubishi;ASX OUTDOOR 2.0 4X4 16V 160 cv Mec.;ERRO
Mitsubishi;ASX OUTDOOR 2.0 4x2 16V 160cv Aut.;ERRO
Mitsubishi;ASX O NEILL 2.0 16V 160cv Aut.;ERRO
Mitsubishi;ASX HPE-S AWD Flex 2.0 16V Aut.;ERRO
Mitsubishi;ASX HPE FWD 2.0 16V Flex Aut.;ERRO
Mitsubishi;ASX GLS FWD 2.0 16V Flex Aut.;ERRO
Mitsubishi;ASX HPE AWD 2.0 16V Flex Aut.;ERRO
Mitsubishi;ASX 2.0 16V 4x4 Flex Aut.;ERRO
Mitsubishi;ASX 2.0 16V 4x4 160cv Aut.;ERRO
Mitsubishi;ASX 2.0 16V 4x2 Flex Aut.;ERRO
Mitsubishi;ASX 2.0 16V 4x2 Aut.(By Amura-Blind.);ERRO
Mitsubishi;ASX 2.0 16V 160cv Mec.;ERRO
Mitsubishi;ASX 2.0 16V 160cv Aut.;ERRO
Mitsubishi;ASX 2.0 16V  4x4 Aut.(By Armura-Blind.);ERRO
Mitsubishi;Airtrek 2.4 16V 163cv/ 136cv 4x4 5p Aut.;ERRO
Mitsubishi;Airtrek 2.0 16V TB-IC 202cv 4x4 5p;ERRO
Mitsubishi;3000 GT VR-4;ERRO
Mitsubishi;3000 GT SL 3.0;ERRO
SSANGYONG;XLV DLX 1.6 16V 128cv Aut.;ERRO
SSANGYONG;XLV 1.6 16V 128cv Aut.;ERRO
SSANGYONG;TIVOLI DLX 1.6 16V 128cv Aut.;ERRO
SSANGYONG;TIVOLI 1.6 16V 128cv Aut.;ERRO
SSANGYONG;Rexton W 2.7 20V XDI Diesel Aut.;ERRO
SSANGYONG;Rexton RX 320 3.2 V6 235cv Aut.;ERRO
SSANGYONG;Rexton RX 290 2.9 120cv TB Int. Dies.Mec;ERRO
SSANGYONG;Rexton RX 290 2.9 120cv TB Int. Dies.Aut;ERRO
SSANGYONG;Rexton RX 270 2.7 165cv Xdi Diesel Aut.;ERRO
SSANGYONG;Rexton II 3.2 V6 24V 220cv Aut.;ERRO
SSANGYONG;Rexton II 2.7 20V 165/186cv TDI Dies.Aut;ERRO
SSANGYONG;Musso SX 2.9 Diesel;ERRO
SSANGYONG;Musso Pick-Up LX 2.9 4x4 CD TB Int.Dies.;ERRO
SSANGYONG;Musso Pick-Up GLX 2.9 4x4 CD TB Int.Dies;ERRO
SSANGYONG;Musso GLX 2.9 TB Diesel Int. 120cv Mec;ERRO
SSANGYONG;Musso GLX 2.9 TB Diesel Int. 120cv Aut;ERRO
SSANGYONG;Musso GLS 3.2 V6 220cv 4x4 Aut.;ERRO
SSANGYONG;Musso GLS 2.9 TB Diesel Int. 120cv Aut;ERRO
SSANGYONG;Musso GL 2.9 TB Diesel Int. 120cv;ERRO
SSANGYONG;Musso DX 2.9 Diesel;ERRO
SSANGYONG;Kyron 2.7 20V 165cv TDI Dies. Aut.;ERRO
SSANGYONG;Kyron 2.0 16V 141cv  TDI Diesel Aut.;ERRO
SSANGYONG;Korando GLX 2.9 TB Diesel Int. 120cv Mec;ERRO
SSANGYONG;Korando GLX 2.9 TB Diesel Int. 120cv Aut;ERRO
SSANGYONG;Korando GL 2.9 TB Diesel Int. 120cv;ERRO
SSANGYONG;Korando DLX 2.2 AWD 178cv TB Diesel Aut.;ERRO
SSANGYONG;Korando Canvas 2.9 TB Diesel Int. Mec.;ERRO
SSANGYONG;Korando Canvas 2.9 TB Diesel Int. Aut.;ERRO
SSANGYONG;Korando 2.2 AWD 178cv TB Diesel Aut.;ERRO
SSANGYONG;Korando 2.0 16V T.Diesel AWD Mec.;ERRO
SSANGYONG;Korando 2.0 16V T.Diesel AWD Aut.;ERRO
SSANGYONG;Istana 2.9 95cv TB Diesel Int. 16Lug.;ERRO
SSANGYONG;Chairman 3.2 V6 220cv Aut.;ERRO
SSANGYONG;ACTYON SPORTS 2.2 4x4 178cv TB Dies Aut.;ERRO
SSANGYONG;ACTYON SPORTS 2.0 16V 155cv Diesel;ERRO
SSANGYONG;ACTYON SPORTS 2.0 16V 141cv Diesel;ERRO
SSANGYONG;ACTYON SP DLX 2.2 7 4x4 178cv Dies. Aut.;ERRO
SSANGYONG;ACTYON 2.3 16V 150cv Aut.;ERRO
SSANGYONG;ACTYON 2.0 16V 141cv Diesel;ERRO
Nissan;ZX 300 3.0 BI-Turbo;ERRO
Nissan;X-TRAIL SE 2.0 16V 138cv Aut.;ERRO
Nissan;X-TRAIL LE 2.0 16V 138cv Aut.;ERRO
Nissan;X-TRAIL GX 2.5 16V 180cv 5p;ERRO
Nissan;XTerra XE 4x4 2.8 132cv TB Int. Diesel;ERRO
Nissan;XTerra SE 4x4 2.8 132/140cv TB Int.Dies.;ERRO
Nissan;XTerra ECOTRIP 4x4 140cv 2.8 TB Int.Dies;ERRO
Nissan;VERSA V-DRIVE Premium 1.6 16v Flex Aut.;ERRO
Nissan;VERSA V-DRIVE PLUS 1.6 16V Flex Aut.;ERRO
Nissan;VERSA V-DRIVE Esp.Ed. 1.6 16v Flex Aut.;ERRO
Nissan;VERSA V-DRIVE 1.6 16V Flex Mec.;ERRO
Nissan;VERSA V-DRIVE 1.0  12V Flex Mec.;ERRO
Nissan;VERSA UNIQUE 1.6 16V FlexStart 4p Aut.;ERRO
Nissan;VERSA UNIQUE 1.6 16V Flex 4p Mec.;ERRO
Nissan;VERSA SV 1.6 16V FlexStart 4p Mec.;ERRO
Nissan;VERSA SV 1.6 16V FlexStart 4p Aut.;ERRO
Nissan;VERSA SV 1.6 16V Flex Fuel 4p Mec.;ERRO
Nissan;VERSA Special Ed. 1.6 16V FlexStart Aut.;ERRO
Nissan;VERSA SL Direct 1.6 16V Flex  Aut. (PCD);ERRO
Nissan;VERSA SL 1.6 16V FlexStart 4p Mec.;ERRO
Nissan;VERSA SL 1.6 16V FlexStart 4p Aut.;ERRO
Nissan;VERSA SL 1.6 16V Flex Fuel 4p Mec.;ERRO
Nissan;VERSA Sense 1.6 16V Flex Mec.;ERRO
Nissan;VERSA Sense 1.6 16V Flex Aut.;ERRO
Nissan;VERSA S 1.6 16V FlexStart 4p Mec.;ERRO
Nissan;VERSA S 1.6 16V Flex Fuel 4p Mec.;ERRO
Nissan;VERSA S 1.0 12V FlexStart 4p Mec.;ERRO
Nissan;VERSA Exclusive 1.6 16V Flex Aut.;ERRO
Nissan;VERSA Advance 1.6 16V Flex Aut.;ERRO
Nissan;VERSA 1.0 12V FlexStart 4p Mec.;ERRO
Nissan;TIIDA SL 1.8/1.8 Flex 16V Aut.;ERRO
Nissan;TIIDA SL 1.8/1.8 Flex 16V  Mec.;ERRO
Nissan;TIIDA Sedan 1.8 16V Flex Fuel 4p Aut.;ERRO
Nissan;TIIDA Sedan 1.8 16V Flex Fuel 4p;ERRO
Nissan;TIIDA S 1.8/1.8 Flex 16V Aut.;ERRO
Nissan;TIIDA S 1.8/1.8 Flex 16V  Mec.;ERRO
Nissan;Terrano II SLX 2.7 Diesel;ERRO
Nissan;Terrano II SE 2.7 Diesel;ERRO
Nissan;SX 240 2.4;ERRO
Nissan;Stanza XE 2.4 12V;ERRO
Nissan;Sentra UNIQUE 2.0 Flex Fuel 16V Aut.;ERRO
Nissan;Sentra SV 2.0 FlexStart 16V Aut.;ERRO
Nissan;Sentra SR 2.0 Flex Fuel 16V Mec.;ERRO
Nissan;Sentra SR 2.0 Flex Fuel 16V Aut.;ERRO
Nissan;Sentra SL 2.0/ 2.0 Flex Fuel 16V Aut.;ERRO
Nissan;Sentra SL 2.0 FlexStart 16V Aut.;ERRO
Nissan;Sentra SE 2.0 Flex 16V Aut.;ERRO
Nissan;Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.;ERRO
Nissan;Sentra S 2.0/ 2.0 Flex Fuel 16V Aut.;ERRO
Nissan;Sentra S 2.0 FlexStart 16V Aut.;ERRO
Nissan;Sentra GXE/ SER;ERRO
Nissan;Sentra GSX/ EX;ERRO
Nissan;Sentra GLE;ERRO
Nissan;Sentra 2.0/ 2.0 Flex Fuel 16V Mec.;ERRO
Nissan;Sentra 2.0/ 2.0 Flex Fuel 16V Aut.;ERRO
Nissan;Quest XE 3.0 V6;ERRO
Nissan;Quest GXE/ GLE/ SER;ERRO
Nissan;Primera GXE 2.0 16V;ERRO
Nissan;Pick-Up King Cab DX 2.7 4x2 Diesel;ERRO
Nissan;Pick-Up CS DX 4x4 Diesel;ERRO
Nissan;Pick-Up CD AX/ DX 4x4 Diesel;ERRO
Nissan;Pathfinder XE 4x4;ERRO
Nissan;Pathfinder XE 2.7 TB Diesel;ERRO
Nissan;Pathfinder SE Titanium 3.3 V6 12V;ERRO
Nissan;Pathfinder SE Luxo 3.5 V6 24V 243cv;ERRO
Nissan;Pathfinder SE Luxo 3.3 V6 12V;ERRO
Nissan;Pathfinder SE 4x4 3.0 12V Aut./Mec.;ERRO
Nissan;Pathfinder SE 4.0 V6 24V 266cv Aut.;ERRO
Nissan;Pathfinder SE 3.3 V6 12V;ERRO
Nissan;Pathfinder SE 2.5 16V TDI Diesel Aut.;ERRO
Nissan;Pathfinder LE 4.0 V6 24V 266cv Aut;ERRO
Nissan;Pathfinder LE 2.5 16V TDI Diesel Aut;ERRO
Nissan;NX 2000 Targa 2.0;ERRO
Nissan;NX 2000;ERRO
